Date,Open,High,Low,Close,Adj Close,Volume
2016-04-13,24.664400,24.892799,23.933599,24.171101,24.063681,87379742
2016-04-14,23.979300,24.344700,23.568199,23.915300,23.809017,36284231
2016-04-15,24.180300,24.180300,23.504299,23.705200,23.599852,28454487
2016-04-18,23.440300,23.458599,22.371500,23.020100,22.917795,30291521
2016-04-19,23.120600,23.294201,22.746099,23.157101,23.054186,23033074
2016-04-20,23.522499,24.070601,21.467199,22.261900,22.162964,49359478
2016-04-21,22.024401,22.353300,21.622499,21.622499,21.526407,23384869
2016-04-22,21.467199,21.978701,21.266199,21.978701,21.881025,17520415
2016-04-25,21.923901,21.923901,21.284500,21.567600,21.471750,16326834
2016-04-26,21.659000,22.106600,21.595100,22.106600,22.008354,18054841
2016-04-27,22.170601,22.216200,21.512800,21.695499,21.599081,20768630
2016-04-28,21.768600,21.869101,20.846001,21.348400,21.253525,24058502
2016-04-29,21.056101,21.412399,21.037800,21.065201,20.971582,16087081
2016-05-03,21.065201,22.106600,21.065201,22.070101,21.972019,27678569
2016-05-04,22.042700,22.198000,21.832600,21.960400,21.862804,20386528
2016-05-05,21.896500,22.097500,21.777800,22.042700,21.944738,14236981
2016-05-06,22.060900,22.225401,21.010401,21.010401,20.917028,26333086
2016-05-09,20.836800,20.836800,19.548800,19.768101,19.680248,24487392
2016-05-10,19.640200,20.014700,19.539700,19.731501,19.643812,12139565
2016-05-11,19.959900,19.969000,19.448299,19.558001,19.471081,9588074
2016-05-12,19.192600,19.685900,18.882000,19.603600,19.516478,13943312
2016-05-13,19.530600,19.886801,19.165199,19.320400,19.234537,12005704
2016-05-16,19.311300,19.667601,19.018999,19.667601,19.580196,13611958
2016-05-17,19.749800,20.233900,19.493999,19.868500,19.780203,19453321
2016-05-18,19.594500,19.594500,18.945900,19.302200,19.216419,18001102
2016-05-19,19.320400,19.969000,19.256500,19.402700,19.366638,16556056
2016-05-20,19.128599,19.667601,18.982500,19.621901,19.585432,12084709
2016-05-23,19.795500,20.416700,19.731501,20.087799,20.050465,21525641
2016-05-24,20.170000,20.170000,19.667601,19.832001,19.795141,13418528
2016-05-25,20.033001,20.316200,19.758900,19.896000,19.859022,15723585
2016-05-26,19.850300,20.233900,19.366100,20.224800,20.187210,17078422
2016-05-27,20.553699,21.330099,20.553699,20.809500,20.770823,34668200
2016-05-30,20.380100,20.937300,20.215700,20.498899,20.460800,19887353
2016-05-31,20.581100,21.887400,20.581100,21.722900,21.682526,38495807
2016-06-01,21.649900,21.860001,21.485399,21.722900,21.682526,30293883
2016-06-02,21.732100,21.768600,21.421499,21.659000,21.618746,22074209
2016-06-03,21.686399,22.060900,21.485399,21.750401,21.709976,29398065
2016-06-06,21.923901,22.060900,21.293600,21.476299,21.436384,18602710
2016-06-07,21.458000,21.741199,21.266199,21.494600,21.454651,16324462
2016-06-08,21.558500,21.677299,21.266199,21.467199,21.427301,17422975
2016-06-13,21.467199,21.467199,19.640200,19.658400,19.621862,31518943
2016-06-14,19.658400,19.959900,19.530600,19.695000,19.658394,13874393
2016-06-15,19.402700,20.416700,19.366100,20.288799,20.251091,18642539
2016-06-16,20.361799,20.489700,20.106100,20.151699,20.114244,13832717
2016-06-17,20.179100,20.608500,20.051300,20.197399,20.159861,13370719
2016-06-20,20.188299,20.690701,19.832001,20.681601,20.643162,21019223
2016-06-21,21.339300,21.458000,20.261400,20.325300,20.287523,28998975
2016-06-22,20.160900,20.763800,20.096901,20.763800,20.725208,16014636
2016-06-23,20.763800,21.448900,20.526300,20.992100,20.953085,23922634
2016-06-24,20.745501,21.010401,19.731501,20.398399,20.360487,23783328
2016-06-27,20.188299,21.695499,20.160900,21.521999,21.481998,41129651
2016-06-28,21.220501,21.695499,21.065201,21.494600,21.454651,32722624
2016-06-29,21.832600,21.832600,21.293600,21.357500,21.317804,18980038
2016-06-30,21.512800,21.832600,21.330099,21.421499,21.381685,17929165
2016-07-01,21.540300,21.558500,21.074400,21.129200,21.089930,18643249
2016-07-04,21.056101,21.887400,20.928200,21.759501,21.719059,27608037
2016-07-05,21.704700,21.887400,21.512800,21.695499,21.655176,24050323
2016-07-06,21.786900,22.380699,21.722900,21.997000,21.956116,38928001
2016-07-07,21.933100,22.015301,21.385000,21.713800,21.673443,24641358
2016-07-08,21.695499,21.805201,21.385000,21.558500,21.518433,17299512
2016-07-11,21.649900,22.398899,21.622499,21.896500,21.855803,42303731
2016-07-12,21.969601,22.526800,21.585899,22.444599,22.402884,39463923
2016-07-13,22.499399,22.508600,22.170601,22.289301,22.247873,26696266
2016-07-14,22.334999,22.453699,22.198000,22.380699,22.339102,20309884
2016-07-15,22.453699,22.453699,21.960400,22.070101,22.029081,18231403
2016-07-18,21.850800,22.006100,21.558500,21.759501,21.719059,16460497
2016-07-19,21.759501,21.896500,21.567600,21.896500,21.855803,11959232
2016-07-20,21.960400,21.960400,21.604200,21.695499,21.655176,12597441
2016-07-21,21.777800,22.344101,21.722900,22.106600,22.065514,27639868
2016-07-22,22.134001,22.727800,21.832600,22.608999,22.566978,39629586
2016-07-25,22.563400,23.138901,22.389799,22.682100,22.639944,33158148
2016-07-26,22.545099,23.001801,22.526800,22.837400,22.794954,23831667
2016-07-27,22.974400,23.504299,21.595100,23.303301,23.259989,73257192
2016-07-28,22.992701,23.851400,22.700399,22.983601,22.940884,54362323
2016-07-29,22.947001,22.983601,22.015301,22.106600,22.065514,32247870
2016-08-01,22.006100,22.006100,21.174900,21.357500,21.317804,20858483
2016-08-02,21.348400,21.768600,21.348400,21.713800,21.673443,12612683
2016-08-03,21.732100,22.060900,21.567600,21.759501,21.719059,14547907
2016-08-04,21.686399,22.106600,21.467199,21.942200,21.901419,16111389
2016-08-05,21.878201,22.042700,21.576799,21.686399,21.646093,13181756
2016-08-08,21.622499,22.015301,21.467199,21.942200,21.901419,12043148
2016-08-09,21.933100,22.134001,21.777800,22.124901,22.083780,15229623
2016-08-10,22.198000,22.462900,21.997000,22.006100,21.965199,16303843
2016-08-11,21.960400,21.960400,21.348400,21.375799,21.336071,18738395
2016-08-12,21.439800,21.786900,21.284500,21.640699,21.600477,12012064
2016-08-15,21.649900,23.065800,21.467199,22.910500,22.867918,38683120
2016-08-16,22.773500,22.864799,22.572500,22.709499,22.667292,24456267
2016-08-17,22.636400,23.285000,22.572500,23.056700,23.013847,31710609
2016-08-18,23.056700,23.540800,22.809999,22.819099,22.776688,27108129
2016-08-19,22.837400,22.883101,22.499399,22.709499,22.667292,14251520
2016-08-22,22.645599,23.294201,22.526800,22.892200,22.849653,26382986
2016-08-23,22.809999,23.001801,22.517700,22.809999,22.767605,17454795
2016-08-24,22.828300,22.901400,22.472000,22.599899,22.557896,14089117
2016-08-25,22.563400,22.563400,21.987900,22.380699,22.339102,19941428
2016-08-26,22.426300,22.682100,22.261900,22.426300,22.384619,14851060
2016-08-29,22.280199,22.435499,21.969601,22.060900,22.019897,17606883
2016-08-30,22.115700,22.965300,22.115700,22.545099,22.503197,27460042
2016-08-31,22.517700,22.663900,22.225401,22.472000,22.430233,11677931
2016-09-01,22.508600,22.974400,22.453699,22.517700,22.475849,18162675
2016-09-02,22.389799,22.563400,22.060900,22.289301,22.247873,12433466
2016-09-05,22.389799,22.819099,22.271000,22.334999,22.293488,11853892
2016-09-06,22.243601,22.791700,22.143200,22.764299,22.721991,16645144
2016-09-07,22.837400,23.202801,22.618200,22.892200,22.849653,25188894
2016-09-08,23.020100,23.486000,22.901400,23.202801,23.159676,26562185
2016-09-09,23.211901,23.878799,23.029200,23.285000,23.241722,35803829
2016-09-12,22.828300,22.965300,22.280199,22.398899,22.357269,21610907
2016-09-13,22.563400,22.709499,22.307600,22.645599,22.603510,11921408
2016-09-14,22.472000,23.157101,22.289301,22.992701,22.949966,20994682
2016-09-19,22.992701,23.102301,22.755199,23.065800,23.022930,16588380
2016-09-20,23.074900,23.632200,22.928801,23.202801,23.159676,23694378
2016-09-21,23.129700,24.545700,22.864799,24.052401,24.007696,48844403
2016-09-22,24.235100,24.426901,23.933599,24.253300,24.208223,33045654
2016-09-23,24.289900,25.376900,24.198500,24.755800,24.709789,50956852
2016-09-26,24.755800,25.020700,23.677799,23.796600,23.752373,38826998
2016-09-27,23.769199,24.235100,23.613899,24.235100,24.190056,27006277
2016-09-28,24.198500,24.198500,23.586500,23.650400,23.606443,21555495
2016-09-29,23.650400,24.079800,23.595600,23.714399,23.670324,15940218
2016-09-30,23.595600,24.162001,23.504299,23.897100,23.852686,16919517
2016-10-10,23.897100,25.194201,23.897100,24.627899,24.582127,41642688
2016-10-11,24.664400,24.801399,24.399500,24.536501,24.490898,22475634
2016-10-12,24.390400,25.093800,24.317301,24.801399,24.755304,28439032
2016-10-13,24.810600,24.892799,23.942699,24.006701,23.962082,33677416
2016-10-14,24.006701,24.426901,23.358101,24.408600,24.363234,33775355
2016-10-17,24.408600,24.408600,24.408600,24.408600,24.363234,0
2016-10-18,22.198000,23.330700,22.198000,23.102301,23.059362,60823601
2016-10-19,22.837400,23.001801,22.490299,22.691200,22.649027,38157312
2016-10-20,22.700399,22.782600,22.280199,22.389799,22.348186,25859571
2016-10-21,22.462900,22.636400,22.298500,22.535999,22.494114,20145680
2016-10-24,22.508600,22.700399,22.298500,22.590799,22.548813,18437831
2016-10-25,22.608999,22.883101,22.517700,22.636400,22.594328,20466999
2016-10-26,22.663900,22.837400,22.563400,22.599899,22.557896,16148009
2016-10-27,22.599899,22.746099,21.997000,22.143200,22.102045,25628150
2016-10-28,22.115700,22.234501,21.640699,21.741199,21.700792,24037881
2016-10-31,21.649900,21.732100,21.193100,21.357500,21.317804,19389693
2016-11-01,21.458000,21.786900,21.375799,21.659000,21.618746,14230997
2016-11-02,21.649900,21.923901,21.476299,21.613300,21.573130,15256003
2016-11-03,21.613300,21.777800,21.394100,21.631599,21.591394,16314910
2016-11-04,21.613300,21.777800,21.421499,21.430599,21.390768,12800435
2016-11-07,21.467199,21.476299,21.220501,21.293600,21.254025,12646391
2016-11-08,21.430599,21.695499,21.339300,21.585899,21.545780,14325890
2016-11-09,21.604200,22.042700,21.412399,21.905600,21.864885,30837022
2016-11-10,22.060900,22.088301,21.786900,21.969601,21.928768,20910752
2016-11-11,21.951300,21.951300,21.659000,21.841700,21.801105,17797694
2016-11-14,21.860001,21.987900,21.704700,21.914801,21.874069,19938124
2016-11-15,21.914801,21.951300,21.741199,21.942200,21.901419,12857889
2016-11-16,21.905600,22.088301,21.786900,21.796000,21.755489,16135699
2016-11-17,21.768600,21.768600,21.448900,21.476299,21.436384,14645356
2016-11-18,21.512800,21.659000,21.394100,21.558500,21.518433,9773259
2016-11-21,21.531099,21.549400,21.348400,21.430599,21.390768,10269483
2016-11-22,21.458000,21.622499,21.366699,21.604200,21.564047,11207283
2016-11-23,21.631599,21.649900,21.339300,21.348400,21.308722,14864338
2016-11-24,21.375799,21.439800,21.156601,21.174900,21.135544,13102543
2016-11-25,21.220501,21.540300,20.900801,21.503700,21.463734,18908957
2016-11-28,21.549400,21.549400,21.302700,21.320999,21.281372,11498926
2016-11-29,21.403200,21.631599,21.320999,21.330099,21.290455,14586670
2016-11-30,21.266199,21.467199,21.019600,21.184000,21.144629,10451050
2016-12-01,21.120001,21.238800,21.019600,21.074400,21.035231,10958581
2016-12-02,21.028700,21.065201,20.434900,20.434900,20.396919,21414892
2016-12-05,20.206499,20.617599,20.170000,20.316200,20.278440,8841060
2016-12-06,20.352699,20.553699,20.316200,20.316200,20.278440,5291936
2016-12-07,20.371000,20.535400,20.325300,20.480600,20.442535,6987550
2016-12-08,20.553699,20.782000,20.489700,20.507999,20.469883,8986440
2016-12-09,20.462299,20.526300,20.297899,20.434900,20.396919,6131656
2016-12-12,20.434900,20.489700,19.192600,19.256500,19.220711,18479888
2016-12-13,19.201700,19.493999,19.192600,19.393499,19.357454,8116722
2016-12-14,19.430099,19.484900,19.192600,19.274799,19.238976,7102033
2016-12-15,19.219999,19.594500,19.201700,19.375299,19.339289,7313951
2016-12-16,19.402700,19.603600,19.329599,19.457500,19.421337,6504908
2016-12-19,19.366100,19.512300,19.183399,19.256500,19.220711,7957412
2016-12-20,19.293100,19.329599,19.073799,19.146900,19.111315,9007233
2016-12-21,18.818001,19.274799,18.452600,19.229099,19.193359,14554062
2016-12-22,19.156000,19.165199,18.909401,19.009899,18.974567,7875192
2016-12-23,19.000700,19.229099,18.635300,19.082899,19.047432,11256841
2016-12-26,18.909401,19.366100,18.744900,19.357000,19.321024,11440165
2016-12-27,19.320400,19.375299,19.174299,19.183399,19.147745,7365248
2016-12-28,19.183399,19.274799,19.000700,19.092100,19.056616,5103838
2016-12-29,19.448299,19.987301,19.274799,19.558001,19.521650,18855107
2016-12-30,19.484900,19.758900,19.265600,19.366100,19.330107,8488230
2017-01-03,19.366100,19.585400,19.274799,19.402700,19.366638,8382626
2017-01-04,19.439199,19.621901,19.338699,19.621901,19.585432,9299839
2017-01-05,19.612801,19.621901,19.493999,19.548800,19.512466,5663175
2017-01-06,19.539700,19.548800,19.028099,19.046400,19.011000,11146804
2017-01-09,19.037300,19.219999,18.818001,19.064699,19.029266,7016561
2017-01-10,19.064699,19.174299,19.009899,19.028099,18.992733,3827277
2017-01-11,18.927700,19.119499,18.744900,18.781500,18.746593,6976617
2017-01-12,18.735800,18.845400,18.708401,18.726700,18.691895,4401703
2017-01-13,18.735800,18.799801,18.498301,18.507401,18.473003,6377156
2017-01-16,18.470900,18.470900,17.027599,17.493500,17.460987,13186773
2017-01-17,17.539101,17.721800,17.219400,17.639601,17.606815,7445325
2017-01-18,17.603100,17.694401,17.530001,17.557400,17.524767,3864022
2017-01-19,17.530001,17.685301,17.411200,17.593901,17.561201,3668864
2017-01-20,17.593901,18.233400,17.557400,18.014200,17.980719,7445173
2017-01-23,18.032400,18.169399,17.995899,18.050699,18.017151,4589291
2017-01-24,17.977600,18.069000,17.913700,17.913700,17.880405,3384762
2017-01-25,17.831400,18.297300,17.831400,18.087200,18.053583,4760806
2017-01-26,18.105499,18.260799,18.087200,18.105499,18.071848,3817673
2017-02-03,18.105499,19.914200,17.995899,19.046400,19.011000,13870878
2017-02-06,19.028099,19.174299,18.744900,19.119499,19.083963,8899201
2017-02-07,19.018999,19.357000,18.945900,19.128599,19.093046,8929949
2017-02-08,19.037300,19.293100,18.918501,19.192600,19.156929,8376956
2017-02-09,19.366100,19.594500,19.265600,19.274799,19.238976,12580011
2017-02-10,19.265600,19.293100,18.936800,18.982500,18.947220,8425751
2017-02-13,18.973301,19.201700,18.936800,19.064699,19.029266,6273222
2017-02-14,19.073799,19.548800,19.009899,19.210800,19.175095,7844639
2017-02-15,19.320400,19.366100,18.799801,18.872801,18.837725,7407990
2017-02-16,18.863701,18.991600,18.781500,18.945900,18.910686,4161608
2017-02-17,18.982500,19.110300,18.754101,18.799801,18.764860,6562083
2017-02-20,18.790600,19.165199,18.726700,19.018999,18.983650,5999061
2017-02-21,18.982500,19.366100,18.973301,19.238199,19.202444,11689930
2017-02-22,19.183399,19.238199,19.046400,19.165199,19.129580,7462021
2017-02-23,19.146900,19.366100,19.064699,19.366100,19.330107,9969363
2017-02-24,19.466600,19.567101,19.256500,19.439199,19.403070,10732242
2017-02-27,19.548800,19.548800,19.009899,19.055500,19.020084,9633895
2017-02-28,19.055500,19.640200,18.964199,19.347900,19.311941,13511286
2017-03-01,19.256500,19.548800,19.146900,19.274799,19.238976,9741909
2017-03-02,19.366100,19.439199,19.110300,19.146900,19.111315,7235252
2017-03-03,19.156000,19.156000,18.909401,19.037300,19.001917,6131337
2017-03-06,19.146900,19.366100,19.000700,19.293100,19.257242,9745483
2017-03-07,19.366100,19.594500,19.265600,19.539700,19.503384,15203501
2017-03-08,19.567101,19.631001,19.256500,19.320400,19.284491,10479898
2017-03-09,19.274799,19.302200,19.092100,19.146900,19.111315,6053346
2017-03-10,19.219999,19.229099,18.973301,19.018999,18.983650,5600495
2017-03-13,19.000700,19.210800,18.918501,19.128599,19.093046,6515560
2017-03-14,19.146900,19.293100,19.018999,19.055500,19.020084,7764438
2017-03-15,19.073799,19.201700,18.982500,19.165199,19.129580,7566872
2017-03-16,19.201700,19.384399,19.165199,19.329599,19.293674,11645611
2017-03-17,19.302200,19.402700,18.872801,18.872801,18.837725,13745671
2017-03-20,18.882000,18.927700,18.288200,18.388700,18.354523,17100928
2017-03-21,18.379601,18.379601,17.977600,17.995899,17.962452,17099613
2017-03-22,17.986700,18.233400,17.813200,18.078100,18.044500,13704479
2017-03-23,18.087200,18.215099,17.959299,18.096399,18.062765,7012298
2017-03-24,18.132900,18.233400,18.014200,18.187700,18.153896,6239798
2017-03-27,18.224300,18.315599,17.986700,17.995899,17.962452,8565858
2017-03-28,17.986700,17.995899,17.776600,17.822300,17.789175,8805258
2017-03-29,17.804100,17.904499,17.466000,17.502600,17.470070,10677898
2017-03-30,17.548300,17.648800,17.182899,17.265100,17.233011,10612038
2017-03-31,17.274200,17.438700,17.274200,17.356400,17.324141,4976644
2017-04-05,17.356400,17.740101,17.292500,17.731001,17.698046,8501415
2017-04-06,17.731001,18.078100,17.630501,18.050699,18.017151,10583091
2017-04-07,17.959299,18.041500,17.858900,17.977600,17.944187,7090503
2017-04-10,17.968500,17.977600,17.530001,17.621300,17.588549,7476180
2017-04-11,17.621300,18.178600,17.530001,17.995899,17.962452,10671540
2017-04-12,18.004999,18.004999,17.776600,17.840599,17.807440,5143613
2017-04-13,17.895399,17.968500,17.676201,17.694401,17.661514,4960486
2017-04-14,17.639601,17.703600,17.356400,17.383801,17.351492,6826643
2017-04-17,17.301600,17.493500,17.301600,17.420401,17.388023,4633015
2017-04-18,17.511700,17.511700,17.237700,17.237700,17.205662,4967321
2017-04-19,17.191999,17.402100,17.027599,17.383801,17.351492,6657417
2017-04-20,17.438700,17.447800,17.036699,17.237700,17.205662,6216336
2017-04-21,17.237700,17.402100,17.182899,17.274200,17.242094,4224875
2017-04-24,17.530001,17.977600,17.402100,17.676201,17.643349,19547429
2017-04-25,17.621300,17.849701,17.356400,17.813200,17.780092,14095483
2017-04-26,17.749201,17.858900,17.603100,17.648800,17.615997,9293516
2017-04-27,17.621300,17.630501,17.082399,17.493500,17.460987,10804949
2017-04-28,17.402100,17.584801,17.338200,17.484301,17.451805,6709862
2017-05-02,17.484301,17.484301,17.246799,17.292500,17.260361,6474085
2017-05-03,17.265100,17.466000,17.137199,17.374701,17.342407,7852073
2017-05-04,17.301600,17.338200,17.173700,17.173700,17.141781,7681499
2017-05-05,17.137199,17.173700,16.890600,16.890600,16.859207,7299676
2017-05-08,16.634800,16.716999,15.995300,16.269400,16.239161,13277012
2017-05-09,16.177999,16.260201,15.045300,15.547700,15.518803,17929952
2017-05-10,15.456400,15.675600,15.154900,15.200600,15.172348,9296147
2017-05-11,15.164000,15.301100,14.652500,15.173200,15.144999,11621907
2017-05-12,15.209700,15.392400,15.091000,15.319300,15.290828,7435448
2017-05-15,16.223700,16.305901,15.483800,15.502000,15.473188,11087777
2017-05-16,15.346700,15.703000,15.118400,15.693900,15.664732,7740803
2017-05-17,15.620800,15.766900,15.511200,15.566000,15.537069,6657873
2017-05-18,15.438100,15.556800,15.291900,15.301100,15.272661,4911162
2017-05-19,15.328500,16.835699,15.282800,16.835699,16.804409,37555954
2017-05-22,16.580000,17.712700,16.369900,16.817499,16.786242,53241506
2017-05-23,16.168900,16.260201,15.620800,15.629900,15.600850,26768935
2017-05-24,15.465500,16.251101,14.899100,15.693900,15.664732,19256844
2017-05-25,15.602500,16.287600,15.337600,15.995300,15.965571,18786579
2017-05-26,15.949600,16.707800,15.785200,16.141500,16.111500,19240759
2017-05-31,16.141500,16.424700,16.022699,16.232800,16.232800,11296578
2017-06-01,16.141500,16.214600,15.447200,16.159700,16.159700,13347381
2017-06-02,15.995300,16.251101,15.620800,16.159700,16.159700,10563971
2017-06-05,16.159700,16.662201,15.986200,16.369900,16.369900,14098394
2017-06-06,16.242001,16.260201,16.050100,16.205400,16.205400,10783623
2017-06-07,16.132401,16.497700,16.095800,16.424700,16.424700,13166127
2017-06-08,16.397301,16.497700,16.214600,16.260201,16.260201,9392831
2017-06-09,16.260201,16.269400,15.995300,16.114100,16.114100,7730438
2017-06-12,15.986200,16.050100,15.666500,15.693900,15.693900,7762243
2017-06-13,15.693900,15.894800,15.693900,15.812600,15.812600,6234433
2017-06-14,15.812600,15.885700,15.739500,15.757800,15.757800,4935980
2017-06-15,15.748700,16.114100,15.739500,15.958800,15.958800,8720917
2017-06-16,15.986200,16.050100,15.821800,15.858300,15.858300,5196451
2017-06-19,15.858300,16.104900,15.858300,16.050100,16.050100,8272925
2017-06-20,16.104900,16.287600,16.050100,16.077499,16.077499,10197424
2017-06-21,16.150600,16.177999,15.812600,15.876600,15.876600,8715049
2017-06-22,15.885700,16.059299,15.611700,15.721300,15.721300,8622951
2017-06-23,15.675600,15.785200,15.438100,15.602500,15.602500,9420691
2017-06-26,15.620800,15.913100,15.611700,15.730400,15.730400,7693881
2017-06-27,15.757800,15.849200,15.639100,15.666500,15.666500,8437509
2017-06-28,15.684700,15.785200,15.584300,15.712100,15.712100,5654032
2017-06-29,15.748700,16.223700,15.666500,15.986200,15.986200,16070695
2017-06-30,15.913100,16.004499,15.657300,15.821800,15.821800,10000043
2017-07-03,15.821800,16.031900,15.721300,16.013599,16.013599,9521205
2017-07-04,16.004499,16.159700,15.949600,16.031900,16.031900,8966987
2017-07-05,16.013599,16.150600,15.940500,16.123199,16.123199,11129262
2017-07-06,16.013599,16.086700,15.812600,15.904000,15.904000,13431446
2017-07-07,15.940500,16.159700,15.885700,16.104900,16.104900,11767759
2017-07-10,16.041000,16.305901,15.967900,16.177999,16.177999,14860468
2017-07-11,16.123199,16.214600,15.913100,15.949600,15.949600,9717257
2017-07-12,15.958800,16.369900,15.766900,16.360701,16.360701,16340870
2017-07-13,16.534300,16.698700,16.242001,16.278500,16.278500,18503719
2017-07-14,16.077499,16.114100,15.629900,15.675600,15.675600,23166649
2017-07-17,15.529400,15.629900,14.890000,15.118400,15.118400,19216787
2017-07-18,15.072700,15.237100,14.899100,15.109200,15.109200,13555416
2017-07-19,15.109200,15.109200,15.109200,15.109200,15.109200,0
2017-07-20,15.109200,15.109200,15.109200,15.109200,15.109200,0
2017-07-21,15.109200,15.109200,15.109200,15.109200,15.109200,0
2017-07-24,15.109200,15.109200,15.109200,15.109200,15.109200,0
2017-07-25,15.109200,15.109200,15.109200,15.109200,15.109200,0
2017-07-26,15.109200,15.109200,15.109200,15.109200,15.109200,0
2017-07-27,15.220000,16.670000,15.220000,16.670000,16.670000,29458251
2017-07-28,16.969999,17.440001,16.650000,16.830000,16.830000,39449921
2017-07-31,16.620001,16.820000,16.379999,16.750000,16.750000,19610830
2017-08-01,16.709999,16.709999,16.420000,16.549999,16.549999,13834483
2017-08-02,16.400000,16.469999,16.150000,16.160000,16.160000,15142626
2017-08-03,16.000000,16.280001,15.730000,15.890000,15.890000,21253947
2017-08-04,15.940000,16.190001,15.860000,15.940000,15.940000,13870975
2017-08-07,15.950000,16.410000,15.920000,16.200001,16.200001,15089076
2017-08-08,16.180000,16.280001,15.970000,16.280001,16.280001,12476493
2017-08-09,16.219999,16.400000,16.100000,16.150000,16.150000,10153021
2017-08-10,16.100000,16.250000,15.880000,15.960000,15.960000,9840029
2017-08-11,15.910000,16.120001,15.710000,15.750000,15.750000,10878303
2017-08-14,15.730000,16.379999,15.730000,16.250000,16.250000,18229451
2017-08-15,16.209999,16.440001,16.120001,16.240000,16.240000,12633197
2017-08-16,16.160000,16.730000,16.120001,16.580000,16.580000,25863417
2017-08-17,16.500000,17.610001,16.420000,16.910000,16.910000,42120475
2017-08-18,16.770000,17.260000,16.680000,16.840000,16.840000,22876513
