Date,Open,High,Low,Close,Adj Close,Volume
2010-04-12,3.711080,3.875510,3.667690,3.763610,3.568177,69485178
2010-04-13,3.749900,3.848100,3.473570,3.562640,3.377643,54333500
2010-04-14,3.564920,3.653990,3.503260,3.615160,3.427436,29101700
2010-04-15,3.619730,3.631150,3.466720,3.505540,3.323508,19079951
2010-04-16,3.503260,3.583190,3.398210,3.532950,3.349494,17617872
2010-04-19,3.494120,3.553500,3.329690,3.334260,3.161122,24979092
2010-04-20,3.302290,3.407340,3.238340,3.343400,3.169787,24623671
2010-04-21,3.329690,3.526100,3.311420,3.498690,3.317014,26305061
2010-04-22,3.482710,3.603740,3.448450,3.512390,3.330002,28812149
2010-04-23,3.500980,3.606030,3.425610,3.439310,3.260717,22525653
2010-04-26,3.418760,3.539800,3.382220,3.441600,3.262888,21587258
2010-04-27,3.432460,3.434750,3.117310,3.147000,2.983586,24747144
2010-04-28,3.158410,3.224640,2.948310,2.968860,2.814696,29669195
2010-04-29,2.971150,3.014540,2.879800,2.888930,2.738917,17016009
2010-04-30,2.909490,2.939170,2.694810,2.786160,2.641483,16339383
2010-05-04,2.740490,2.877510,2.729070,2.877510,2.728090,16952302
2010-05-05,2.820420,2.952880,2.809000,2.952880,2.799546,14080764
2010-05-06,2.918620,2.975710,2.820420,2.840970,2.693447,13543282
2010-05-07,2.818140,2.829560,2.713080,2.722220,2.580863,12309175
2010-05-10,2.729070,2.786160,2.502980,2.633150,2.496419,11819094
2010-05-11,2.694810,2.774750,2.512120,2.676540,2.537555,19225918
2010-05-12,2.624020,2.749620,2.603460,2.692530,2.552715,13628870
2010-05-13,2.667410,2.722220,2.512120,2.694810,2.554877,17711092
2010-05-14,2.690250,2.749620,2.612600,2.735920,2.593852,18926221
2010-05-17,2.651420,2.708520,2.514400,2.516680,2.385997,16834167
2010-05-18,2.471010,2.553220,2.329420,2.475580,2.347031,17202598
2010-05-20,2.455020,2.534950,2.329420,2.340830,2.219278,14566940
2010-05-21,2.281460,2.432180,2.238070,2.393360,2.269080,15896482
2010-05-24,2.466440,2.566930,2.452740,2.562360,2.429304,25351595
2010-05-25,2.528100,2.635440,2.512120,2.596610,2.461776,25593203
2010-05-26,2.598900,2.614880,2.523530,2.612600,2.476936,18274965
2010-05-27,2.582910,2.713080,2.532670,2.685680,2.546220,24170248
2010-05-28,2.733640,2.774750,2.628590,2.667410,2.528899,22630525
2010-05-31,2.651420,2.667410,2.512120,2.512120,2.381673,15905642
2010-06-01,2.489280,2.498410,2.356820,2.423050,2.297228,14769099
2010-06-02,2.413910,2.523530,2.370520,2.516680,2.385997,14416463
2010-06-03,2.534950,2.694810,2.523530,2.571490,2.437960,28661020
2010-06-04,2.512120,2.713080,2.466440,2.678830,2.539726,33422098
2010-06-07,2.571490,2.877510,2.562360,2.820420,2.673964,50021563
2010-06-08,2.827270,2.836410,2.662840,2.738210,2.596023,37774487
2010-06-09,2.763330,2.777030,2.690250,2.767890,2.624162,23863309
2010-06-10,2.763330,2.815850,2.729070,2.783880,2.639321,21315017
2010-06-11,2.790730,2.813570,2.685680,2.687960,2.548382,17982016
2010-06-17,2.715370,2.781600,2.687960,2.694810,2.554877,11236098
2010-06-18,2.692530,2.713080,2.512120,2.530390,2.398994,13238922
2010-06-21,2.512120,2.617170,2.455020,2.608030,2.472603,11058372
2010-06-22,2.571490,2.681110,2.571490,2.655990,2.518073,10697281
2010-06-23,2.655990,2.836410,2.624020,2.747340,2.604679,31484965
2010-06-24,2.715370,2.756480,2.662840,2.708520,2.567874,15731595
2010-06-25,2.678830,2.758760,2.633150,2.662840,2.524567,11992182
2010-06-28,2.685680,2.685680,2.557790,2.569210,2.435799,9618577
2010-06-29,2.571490,2.614880,2.397930,2.400210,2.275574,16646300
2010-06-30,2.349970,2.423050,2.249490,2.411630,2.286401,15132525
2010-07-01,2.400210,2.420770,2.320280,2.320280,2.199795,8565108
2010-07-02,2.283740,2.327130,2.128450,2.265470,2.147831,11639073
2010-07-05,2.238070,2.238070,2.149000,2.187820,2.074213,6926748
2010-07-06,2.192390,2.251770,2.192390,2.235780,2.119683,10893748
2010-07-07,2.242630,2.375090,2.203810,2.324850,2.204128,16870034
2010-07-08,2.302010,2.327130,2.254050,2.270040,2.152164,10539198
2010-07-09,2.274610,2.395640,2.274610,2.329420,2.208461,20123739
2010-07-12,2.361390,2.386510,2.331700,2.368240,2.245265,15971333
2010-07-13,2.349970,2.352250,2.263190,2.304290,2.184635,11671073
2010-07-14,2.318000,2.370520,2.304290,2.324850,2.204128,11356239
2010-07-15,2.318000,2.370520,2.279170,2.302010,2.182474,13452523
2010-07-16,2.279170,2.288310,2.196960,2.267750,2.149993,11072415
2010-07-19,2.249490,2.318000,2.219800,2.311150,2.191139,9732500
2010-07-20,2.313430,2.397930,2.313430,2.397930,2.273413,19897351
2010-07-21,2.413910,2.518970,2.375090,2.443600,2.316711,28105116
2010-07-22,2.409350,2.459590,2.393360,2.455020,2.327538,17433889
2010-07-23,2.457310,2.464160,2.386510,2.425330,2.299390,14793165
2010-07-26,2.411630,2.493850,2.411630,2.477860,2.349192,18283355
2010-07-27,2.509830,2.530390,2.468720,2.498410,2.368675,23120234
2010-07-28,2.468720,2.537240,2.455020,2.530390,2.398994,21050473
2010-07-29,2.553220,2.560070,2.498410,2.541800,2.409812,17901547
2010-07-30,2.528100,2.614880,2.514400,2.605750,2.470441,25185814
2010-08-02,2.582910,2.649140,2.582910,2.640000,2.502913,23298888
2010-08-03,2.617170,2.674260,2.550940,2.553220,2.420639,22092434
2010-08-04,2.548660,2.646860,2.539520,2.633150,2.496419,21307446
2010-08-05,2.635440,2.635440,2.562360,2.585190,2.450949,15540102
2010-08-06,2.585190,2.658270,2.569210,2.649140,2.511578,20769946
2010-08-09,2.655990,2.726790,2.642290,2.685680,2.546220,20355078
2010-08-10,2.685680,2.685680,2.557790,2.557790,2.424972,17399126
2010-08-11,2.548660,2.660560,2.525820,2.642290,2.505084,20706786
2010-08-12,2.619450,2.751910,2.592050,2.692530,2.552715,46528877
2010-08-13,2.692530,2.697100,2.610320,2.683400,2.544059,21085385
2010-08-16,2.649140,2.751910,2.642290,2.722220,2.580863,26540539
2010-08-17,2.715370,2.781600,2.694810,2.740490,2.598185,25291719
2010-08-18,2.786160,2.902630,2.751910,2.866100,2.717272,53202164
2010-08-19,2.820420,2.852390,2.763330,2.790730,2.645816,28613085
2010-08-20,2.806720,2.888930,2.651420,2.676540,2.537555,31095359
2010-08-23,2.683400,2.733640,2.667410,2.699380,2.559209,16922478
2010-08-24,2.706230,2.710800,2.628590,2.681110,2.541888,19195267
2010-08-25,2.671980,2.706230,2.553220,2.557790,2.424972,21929263
2010-08-26,2.569210,2.614880,2.560070,2.596610,2.461776,13792706
2010-08-27,2.614880,2.651420,2.580630,2.610320,2.474774,15048496
2010-08-30,2.649140,2.703950,2.612600,2.703950,2.563542,18831605
2010-08-31,2.678830,2.797580,2.676540,2.772460,2.628495,33554039
2010-09-01,2.788450,2.809000,2.665130,2.694810,2.554877,25013058
2010-09-02,2.724500,2.756480,2.667410,2.751910,2.609011,25540929
2010-09-03,2.754190,2.847830,2.740490,2.829560,2.682630,39698834
2010-09-06,2.916340,2.966580,2.818140,2.863810,2.715101,47366012
2010-09-07,2.872950,2.939170,2.850110,2.900350,2.749743,32741115
2010-09-08,2.886650,3.078480,2.854680,2.998550,2.842844,50810614
2010-09-09,3.014540,3.297720,2.987130,3.297720,3.126479,98964811
2010-09-10,3.265750,3.379940,3.199520,3.220070,3.052861,89544956
2010-09-13,3.194950,3.315990,3.165270,3.270320,3.100502,46848629
2010-09-14,3.245200,3.354820,3.236060,3.277170,3.106997,36438075
2010-09-15,3.322840,3.555780,3.295440,3.334260,3.161122,64408513
2010-09-16,3.357100,3.361670,3.119590,3.204090,3.037711,40832465
2010-09-17,3.178970,3.238340,3.076200,3.085330,2.925118,21148426
2010-09-20,3.071630,3.115020,2.941460,2.968860,2.814696,20592465
2010-09-21,2.978000,3.083050,2.978000,3.012250,2.855833,15136094
2010-09-27,3.025960,3.147000,3.025960,3.147000,2.983586,16194081
2010-09-28,3.140140,3.213220,3.085330,3.099040,2.938116,17312588
2010-09-29,3.144710,3.158410,3.076200,3.076200,2.916462,12043397
2010-09-30,3.073920,3.126440,3.039660,3.115020,2.953266,12100820
2010-10-08,3.137860,3.247480,3.133290,3.185820,3.020390,15298941
2010-10-11,3.286300,3.311420,3.162980,3.208660,3.042044,24745572
2010-10-12,3.197240,3.425610,3.153850,3.379940,3.204430,44593277
2010-10-13,3.370800,3.411910,3.268030,3.359380,3.184937,28895674
2010-10-14,3.304570,3.306860,3.142430,3.153850,2.990080,29354211
2010-10-15,3.156130,3.242910,3.101320,3.165270,3.000907,25811608
2010-10-18,3.160700,3.160700,2.959730,3.041940,2.883981,21366590
2010-10-19,3.103600,3.290870,3.044230,3.210940,3.044206,25779875
2010-10-20,3.151560,3.347960,3.112740,3.281740,3.111329,31254076
2010-10-21,3.300010,3.334260,3.220070,3.300010,3.128650,23650456
2010-10-22,3.322840,3.631150,3.277170,3.631150,3.442595,78081332
2010-10-25,3.994260,3.994260,3.994260,3.994260,3.786850,17101019
2010-10-26,4.393920,4.393920,4.352810,4.393920,4.165757,90013705
2010-11-01,4.832400,4.832400,4.832400,4.832400,4.581468,13770606
2010-11-02,5.161250,5.316550,4.795860,4.839250,4.587962,176671180
2010-11-03,4.910040,5.138420,4.704510,4.955720,4.698384,90363587
2010-11-04,4.935160,5.451290,4.912330,5.451290,5.168221,80570380
2010-11-05,5.878350,5.997100,5.732190,5.997100,5.685688,51281973
2010-11-08,6.236900,6.456140,5.736760,5.834960,5.531968,131269519
2010-11-09,5.745890,5.937730,5.709350,5.869210,5.564440,72753846
2010-11-10,5.885200,5.983400,5.558630,5.780150,5.480005,67625721
2010-11-11,5.732190,6.357940,5.640840,6.072470,5.757145,104950757
2010-11-12,5.889770,6.040500,5.464990,5.464990,5.181210,84690247
2010-11-15,5.366790,5.693370,5.254890,5.538070,5.250495,55132024
2010-11-16,5.453570,5.663680,4.985410,5.024230,4.763337,61502277
2010-11-17,4.953430,5.430740,4.923750,5.206930,4.936550,58410815
2010-11-18,5.254890,5.519800,5.202360,5.273160,4.999341,57440595
2010-11-19,5.309700,5.800700,5.232050,5.800700,5.499486,93762628
2010-11-22,5.869210,6.325960,5.631710,5.933160,5.625068,108205184
2010-11-23,5.771010,5.937730,5.540360,5.821260,5.518979,58216436
2010-11-24,5.672810,6.280290,5.629420,6.001670,5.690022,64980263
2010-11-25,6.079320,6.602300,5.990250,6.476690,6.140375,133700105
2010-11-26,6.325960,6.417310,5.937730,6.081600,5.765801,91626256
2010-11-29,5.960560,6.051910,5.798420,5.983400,5.672699,43429033
2010-11-30,5.940010,6.417310,5.926310,6.172950,5.852407,79392286
2010-12-01,6.006240,6.161530,5.892050,5.949150,5.640229,39644182
2010-12-02,6.022230,6.163820,5.800700,5.821260,5.518979,45386405
2010-12-03,5.686520,5.775580,5.455860,5.588310,5.298125,47854001
2010-12-06,5.684230,5.684230,5.435300,5.627140,5.334939,29109122
2010-12-07,5.526650,5.773300,5.435300,5.732190,5.434535,28558552
2010-12-08,5.736760,5.937730,5.709350,5.711640,5.415051,29264341
2010-12-09,5.592880,5.962850,5.442160,5.800700,5.499486,48365451
2010-12-10,5.663680,6.161530,5.618000,5.983400,5.672699,53090566
2010-12-13,6.051910,6.259730,5.960560,6.134130,5.815603,43649115
2010-12-14,6.248320,6.481260,6.120430,6.211780,5.889221,54522909
2010-12-15,6.120430,6.184370,6.013090,6.042780,5.728996,33845824
2010-12-16,6.093020,6.394480,6.056480,6.262020,5.936852,52063480
2010-12-17,6.252880,6.435580,6.161530,6.191220,5.869728,40838403
2010-12-20,6.159250,6.209490,5.766450,5.869210,5.564440,52101733
2010-12-21,5.837240,5.910320,5.686520,5.866930,5.562278,22400599
2010-12-22,5.857800,5.921740,5.789280,5.869210,5.564440,19612652
2010-12-23,5.841810,5.857800,5.572330,5.618000,5.326275,31041798
2010-12-24,5.613440,5.613440,5.243470,5.254890,4.982019,28772692
2010-12-28,5.024230,5.138420,4.729630,4.729630,4.484035,37116400
2010-12-29,4.674820,4.930600,4.647410,4.864370,4.611778,22248945
2010-12-30,4.864370,4.923750,4.761600,4.816410,4.566308,18490099
2010-12-31,4.816410,5.021950,4.811840,4.992260,4.733027,21740349
2011-01-04,5.024230,5.161250,4.955720,5.129280,4.862932,25489102
2011-01-05,5.161250,5.286860,5.001390,5.241190,4.969030,27838584
2011-01-06,5.161250,5.234330,5.024230,5.035650,4.774164,19959933
2011-01-07,4.910040,5.161250,4.882640,4.973990,4.715706,21433769
2011-01-10,4.887210,4.932880,4.510390,4.565200,4.328143,29605221
2011-01-11,4.521810,4.540080,4.382500,4.441880,4.211226,19600041
2011-01-12,4.439590,4.613160,4.439590,4.583470,4.345464,18447340
2011-01-13,4.795860,4.978560,4.651980,4.693090,4.449392,34595178
2011-01-14,4.613160,4.670250,4.396200,4.453300,4.222054,19131253
2011-01-17,4.384780,4.405340,4.113020,4.220350,4.001200,18625460
2011-01-18,4.144990,4.266030,4.144990,4.227200,4.007695,9601824
2011-01-19,4.243190,4.384780,4.236340,4.359660,4.133276,14596265
2011-01-20,4.316270,4.384780,4.174680,4.192950,3.975223,14627849
2011-01-21,4.110730,4.366510,4.101600,4.243190,4.022854,13300671
2011-01-24,4.243190,4.316270,3.950870,4.012530,3.804171,15160234
2011-01-25,4.012530,4.062780,3.905200,3.998830,3.791183,8340056
2011-01-26,4.019380,4.195230,4.019380,4.181530,3.964396,17236717
2011-01-27,4.176960,4.259180,4.087900,4.238620,4.018521,14366147
2011-01-28,4.224920,4.384780,4.167830,4.336820,4.111622,16891485
2011-01-31,4.407620,4.441880,4.288870,4.348240,4.122448,15766003
2011-02-01,4.339110,4.407620,4.300280,4.380220,4.152769,15120597
2011-02-09,4.348240,4.818690,4.339110,4.818690,4.568470,53198770
2011-02-14,5.252600,5.252600,4.910040,4.989970,4.730856,60621901
2011-02-15,4.923750,5.490110,4.795860,5.490110,5.205025,50979364
2011-02-16,5.508380,5.823540,5.503820,5.560910,5.272149,79741468
2011-02-17,5.480980,5.823540,5.323400,5.697930,5.402053,61231747
2011-02-18,5.586030,5.640840,5.460430,5.474130,5.189875,34238684
2011-02-21,5.389630,5.570040,5.369080,5.524370,5.237506,27684854
2011-02-22,5.499250,5.679660,5.433020,5.549490,5.261321,44075880
2011-02-23,5.480980,5.768730,5.366790,5.697930,5.402053,48568942
2011-02-24,5.629420,5.716200,5.538070,5.540360,5.252666,29589107
2011-02-25,5.480980,5.732190,5.480980,5.627140,5.334939,33434994
2011-02-28,5.643120,5.816690,5.483260,5.798420,5.497325,45088521
2011-03-01,5.802990,5.818970,5.663680,5.727620,5.430202,43856560
2011-03-02,5.595170,5.631710,5.389630,5.451290,5.168221,41816215
2011-03-03,5.412470,5.549490,5.366790,5.476410,5.192037,25345119
2011-03-04,5.476410,5.547210,5.385060,5.492400,5.207196,15537768
2011-03-07,5.544920,5.583750,5.423890,5.515230,5.228841,21549671
2011-03-08,5.503820,5.823540,5.458140,5.777870,5.477842,57857805
2011-03-09,5.830390,5.930880,5.668250,5.748180,5.449694,35783916
2011-03-10,5.755030,6.234610,5.752740,6.099870,5.783122,77048895
2011-03-11,6.074750,6.230050,5.937730,5.994820,5.683527,58258065
2011-03-14,5.958280,6.209490,5.919460,6.079320,5.763639,34028922
2011-03-15,6.074750,6.074750,5.544920,5.631710,5.339272,49364706
2011-03-16,5.618000,5.777870,5.563190,5.725340,5.428040,28037429
2011-03-17,5.618000,5.652260,5.480980,5.506100,5.220185,24369526
2011-03-18,5.526650,5.618000,5.526650,5.560910,5.272149,12958216
2011-03-21,5.503820,5.624850,5.503820,5.567760,5.278643,12975284
2011-03-22,5.592880,5.636270,5.366790,5.428450,5.146567,19660280
2011-03-24,5.572330,5.686520,5.480980,5.572330,5.282976,22917676
2011-03-25,5.583750,5.659110,5.499250,5.620290,5.328445,22987724
2011-03-28,5.638560,5.670530,5.512950,5.526650,5.239667,18449740
2011-03-29,5.503820,5.506100,5.289140,5.296000,5.020994,23254842
2011-03-30,5.252600,5.343950,5.168110,5.184090,4.914896,15045365
2011-04-01,5.161250,5.273160,5.092740,5.252600,4.979849,8814235
2011-04-06,5.264020,5.353090,5.236620,5.284580,5.010168,10343462
2011-04-07,5.282290,5.332540,5.115580,5.229770,4.958204,11800090
2011-04-08,5.332540,5.558630,5.332540,5.442160,5.159565,20928462
2011-04-11,5.389630,5.535790,5.337100,5.449010,5.166059,17206337
2011-04-12,5.697930,5.983400,5.643120,5.681950,5.386904,51904788
2011-04-13,5.576900,5.796130,5.526650,5.684230,5.389065,27390425
2011-04-14,5.618000,5.640840,5.483260,5.487830,5.202864,19459596
2011-04-15,5.490110,5.583750,5.389630,5.412470,5.131417,12665354
2011-04-18,5.366790,5.389630,5.225200,5.321120,5.044810,16176930
2011-04-19,5.321120,5.446720,5.213780,5.382780,5.103268,14113609
2011-04-20,5.343950,5.382780,5.277730,5.321120,5.044810,8794289
2011-04-21,5.343950,5.570040,5.286860,5.471840,5.187704,19537293
2011-04-22,5.453570,5.522090,5.332540,5.334820,5.057798,10849351
2011-04-25,5.286860,5.334820,5.076760,5.088180,4.823966,16585886
2011-04-26,5.069910,5.069910,4.935160,4.985410,4.726533,8146944
2011-04-27,4.939730,5.021950,4.766170,4.811840,4.561975,11481017
2011-04-28,4.841530,4.907760,4.715930,4.718210,4.473208,8606777
2011-04-29,4.731910,4.896340,4.729630,4.884920,4.631261,7328668
2011-05-03,4.887210,4.962570,4.820980,4.948870,4.691890,6374715
2011-05-04,4.932880,4.932880,4.754750,4.768450,4.520838,6500478
2011-05-05,4.773020,4.905480,4.773020,4.793570,4.544654,9131447
2011-05-06,4.784440,5.273160,4.715930,5.273160,4.999341,42960587
2011-05-09,5.202360,5.325680,5.140700,5.284580,5.010168,32342094
2011-05-10,5.284580,5.318830,5.179520,5.318830,5.042639,22593620
2011-05-11,5.316550,5.704790,5.225200,5.510670,5.224518,45502618
2011-05-12,5.437590,5.595170,5.348520,5.362220,5.083776,27350342
2011-05-13,5.380490,5.547210,5.273160,5.435300,5.153061,20884727
2011-05-16,5.435300,5.592880,5.407900,5.464990,5.181210,22928457
2011-06-02,4.919180,5.158970,4.919180,4.919180,4.663742,45369398
2011-06-03,4.784440,4.948870,4.784440,4.898620,4.644249,23340474
2011-06-07,4.864370,4.875790,4.795860,4.857520,4.605284,16331680
2011-06-08,4.852950,4.992260,4.825550,4.889490,4.635593,18954653
2011-06-09,4.884920,4.884920,4.498970,4.546930,4.310822,27004247
2011-06-10,4.521810,4.521810,4.316270,4.425890,4.196067,15836939
2011-06-13,4.382500,4.403050,4.224920,4.391630,4.163586,9115201
2011-06-14,4.382500,4.517240,4.341390,4.467000,4.235043,11796692
2011-06-15,4.432740,4.537790,4.407620,4.448730,4.217721,11387779
2011-06-16,4.339110,4.562910,4.339110,4.419040,4.189573,14118509
2011-06-17,4.419040,4.469280,4.295720,4.300280,4.076979,9871719
2011-06-20,4.259180,4.293430,3.973710,4.060490,3.849641,13888391
2011-06-21,4.058210,4.103880,3.973710,4.078760,3.866962,10002184
2011-06-22,4.071910,4.261460,4.071910,4.174680,3.957901,12640456
2011-06-23,4.110730,4.266030,4.110730,4.220350,4.001200,10983149
2011-06-24,4.190660,4.412190,4.186100,4.332260,4.107298,17753829
2011-06-27,4.332260,4.485270,4.304850,4.428170,4.198229,14007012
2011-06-28,4.494400,4.601740,4.414470,4.444160,4.213388,20311483
2011-06-29,4.412190,4.565200,4.343680,4.343680,4.118126,14818610
2011-06-30,4.398490,4.604020,4.398490,4.590320,4.351959,30602426
2011-07-01,4.537790,4.599450,4.521810,4.549210,4.312984,20751367
2011-07-04,4.549210,4.677100,4.549210,4.647410,4.406084,19834240
2011-07-05,4.670250,4.715930,4.585750,4.626860,4.386601,18250816
2011-07-06,4.608590,4.631430,4.471570,4.622290,4.382268,16340298
2011-07-07,4.665680,4.667970,4.581180,4.590320,4.351959,17583105
2011-07-08,4.588040,4.588040,4.471570,4.514960,4.280512,13191386
2011-07-11,4.478420,4.583470,4.453300,4.556060,4.319477,9920310
2011-07-12,4.517240,4.544640,4.409900,4.419040,4.189573,11070760
2011-07-13,4.430460,4.560630,4.419040,4.551500,4.315154,12656478
2011-07-14,4.581180,4.747900,4.581180,4.679390,4.436404,26253983
2011-07-15,4.654260,4.784440,4.635990,4.736480,4.490529,19923353
2011-07-18,4.766170,5.154400,4.766170,4.850670,4.598790,35372126
2011-07-19,4.836960,4.898620,4.736480,4.859800,4.607445,22347038
2011-07-20,4.996830,5.003680,4.798140,4.919180,4.663742,24942634
2011-07-21,4.937450,4.955720,4.706790,4.709070,4.464542,17724794
2011-07-22,4.955720,5.179520,4.878070,4.887210,4.633432,41268136
2011-07-25,4.814130,4.814130,4.535510,4.553780,4.317316,28684403
2011-07-26,4.514960,4.597170,4.455580,4.526370,4.291329,14369939
2011-07-27,4.542360,4.599450,4.487550,4.585750,4.347626,14224554
2011-07-28,4.521810,4.533230,4.403050,4.498970,4.265352,11272101
2011-07-29,4.494400,4.556060,4.451010,4.457860,4.226377,8505693
2011-08-01,4.480700,4.560630,4.453300,4.492120,4.258858,8058768
2011-08-02,4.476130,4.480700,4.327690,4.428170,4.198229,9673969
2011-08-03,4.350530,4.494400,4.339110,4.492120,4.258858,7585956
2011-08-04,4.485270,4.597170,4.476130,4.592600,4.354120,11516870
2011-08-05,4.473850,4.510390,4.396200,4.460150,4.228548,9284393
2011-08-08,4.361950,4.361950,4.014820,4.033090,3.823664,22090787
2011-08-09,3.882360,4.097030,3.715650,4.039940,3.830158,14784408
2011-08-10,4.133570,4.170110,4.042220,4.094750,3.882122,12423895
2011-08-11,3.989700,4.149560,3.916620,4.131290,3.916764,11082136
2011-08-12,4.320840,4.544640,4.320840,4.544640,4.308650,55408276
2011-08-15,4.540080,4.658830,4.487550,4.549210,4.312984,41949868
2011-08-16,4.556060,4.588040,4.446440,4.453300,4.222054,19976099
2011-08-17,4.432740,4.674820,4.432740,4.508100,4.274008,28872318
2011-08-18,4.508100,4.540080,4.339110,4.350530,4.124619,18620928
2011-08-19,4.174680,4.498970,4.165540,4.464710,4.232872,17503757
2011-08-22,4.453300,4.565200,4.361950,4.414470,4.185240,13561112
2011-08-23,4.396200,4.521810,4.396200,4.514960,4.280512,12493986
2011-08-24,4.567480,4.658830,4.494400,4.530940,4.295662,20253219
2011-08-25,4.524090,4.631430,4.480700,4.626860,4.386601,17813070
2011-08-26,4.590320,4.635990,4.521810,4.572050,4.334637,14040904
2011-08-29,4.521810,4.681670,4.485270,4.670250,4.427738,17216172
2011-08-30,4.674820,4.816410,4.569770,4.578900,4.341131,27897150
2011-08-31,4.590320,4.610870,4.448730,4.526370,4.291329,13205415
2011-09-01,4.537790,4.642850,4.487550,4.498970,4.265352,11108076
2011-09-02,4.478420,4.510390,4.384780,4.407620,4.178745,7169197
2011-09-05,4.359660,4.361950,4.133570,4.202080,3.983878,10936524
2011-09-06,4.202080,4.220350,4.069630,4.124440,3.910270,7777716
2011-09-07,4.186100,4.311700,4.144990,4.282010,4.059658,11662789
2011-09-08,4.295720,4.309420,4.151840,4.156410,3.940580,10184066
2011-09-09,4.156410,4.204370,4.092460,4.149560,3.934086,10699667
2011-09-13,4.078760,4.156410,4.030800,4.076480,3.864800,8429624
2011-09-15,4.144990,4.229490,4.129000,4.133570,3.918926,11588130
2011-09-16,4.215790,4.215790,4.115300,4.140420,3.925420,7527539
2011-09-19,4.113020,4.142710,4.065060,4.069630,3.858307,6511798
2011-09-20,4.039940,4.108450,3.930320,4.042220,3.832320,8351380
2011-09-21,4.078760,4.263740,4.046790,4.259180,4.038014,15721707
2011-09-22,4.213500,4.213500,4.076480,4.090180,3.877789,12523193
2011-09-23,4.017100,4.147270,3.973710,4.113020,3.899443,9191847
2011-09-26,4.069630,4.124440,4.019380,4.044510,3.834491,6434381
2011-09-27,4.099320,4.113020,4.019380,4.071910,3.860468,6530867
